	0	1	2	3	4	5	6	7	8	9	10
RP11-268I9.1	0	0.0344827586206897	0	0	0	0.0075187969924812	0	0	0	0	0
AC009133.12	0.0065359477124183	0	0	0.0206896551724138	0.0220588235294118	0.0451127819548872	0.0540540540540541	0	0	0	0
ELL2	0.333333333333333	0.629310344827586	0.447004608294931	0.0551724137931034	0.191176470588235	0.195488721804511	0.0720720720720721	0.0588235294117647	0.205882352941176	0.4	0
DCAF16	0.0196078431372549	0.0474137931034483	0.0230414746543779	0.0482758620689655	0.0441176470588235	0.0150375939849624	0.00900900900900901	0	0	0.05	0
ELP4	0.00326797385620915	0.00862068965517241	0	0.00689655172413793	0	0.0075187969924812	0.00900900900900901	0	0	0.05	0
RP11-157F20.1	0.00980392156862745	0.021551724137931	0.00460829493087558	0	0.0220588235294118	0	0.027027027027027	0	0	0	0.111111111111111
GNG4	0	0	0.00460829493087558	0.0137931034482759	0.0147058823529412	0	0	0	0	0	0
TNFRSF10B	0.0915032679738562	0.133620689655172	0.0967741935483871	0.0620689655172414	0.0514705882352941	0.0300751879699248	0.027027027027027	0.0294117647058824	0.0588235294117647	0.05	0.222222222222222
CHMP2B	0.0261437908496732	0.0258620689655172	0.0506912442396313	0.0413793103448276	0.0808823529411765	0.0225563909774436	0.045045045045045	0.0882352941176471	0.0294117647058824	0.15	0
JHDM1D-AS1	0	0.00431034482758621	0.00921658986175115	0.0137931034482759	0.00735294117647059	0.037593984962406	0.00900900900900901	0	0	0	0
LARP1B	0	0.021551724137931	0.00460829493087558	0.0137931034482759	0.0367647058823529	0.0225563909774436	0.027027027027027	0.0294117647058824	0.0588235294117647	0	0
ZNF608	0.0065359477124183	0	0.00460829493087558	0.0206896551724138	0.0661764705882353	0.037593984962406	0.045045045045045	0.0588235294117647	0	0	0
RP11-630I5.1	0.0065359477124183	0.0560344827586207	0.00921658986175115	0.0551724137931034	0.0147058823529412	0.0526315789473684	0.0540540540540541	0	0.0294117647058824	0	0.111111111111111
AC005062.2	0.0065359477124183	0.00431034482758621	0.00921658986175115	0.00689655172413793	0.0220588235294118	0	0	0.0588235294117647	0	0	0
ANXA13	0	0	0	0.0137931034482759	0.0294117647058824	0	0	0	0	0	0
ZNF512	0.00326797385620915	0.0301724137931034	0.00921658986175115	0.0275862068965517	0.0588235294117647	0.075187969924812	0.00900900900900901	0.0588235294117647	0.0294117647058824	0	0
ATP5G1P6	0.0065359477124183	0	0.00460829493087558	0	0.0294117647058824	0.0300751879699248	0.00900900900900901	0	0	0	0
VPS45	0.0457516339869281	0.0258620689655172	0.0414746543778802	0.0275862068965517	0.0441176470588235	0.0451127819548872	0.018018018018018	0.0294117647058824	0.0294117647058824	0	0
XRCC2	0.00326797385620915	0	0	0.00689655172413793	0.00735294117647059	0	0	0.0294117647058824	0.0294117647058824	0	0
CDC42EP1	0.0130718954248366	0	0	0.00689655172413793	0.0147058823529412	0	0.00900900900900901	0.0294117647058824	0.0294117647058824	0	0
CTD-2312P21.1	0.0228758169934641	0.0258620689655172	0.0230414746543779	0.0206896551724138	0	0.0451127819548872	0.027027027027027	0	0.0294117647058824	0	0
RP11-128A17.1	0	0	0	0	0	0	0	0	0	0	0
IFT88	0.00326797385620915	0.00431034482758621	0.00460829493087558	0	0.0955882352941176	0	0	0	0.0294117647058824	0	0
CD276	0.156862745098039	0.280172413793103	0.101382488479263	0.0344827586206897	0.139705882352941	0.0902255639097744	0.036036036036036	0.0882352941176471	0.176470588235294	0.05	0.111111111111111
SRR	0.0065359477124183	0.00431034482758621	0	0.0137931034482759	0.0441176470588235	0.0075187969924812	0	0.0294117647058824	0	0	0.111111111111111
XPR1	0.0326797385620915	0.00862068965517241	0.0138248847926267	0.0413793103448276	0.0735294117647059	0.0150375939849624	0.018018018018018	0.235294117647059	0.0588235294117647	0.05	0.111111111111111
RPL3P12	0.00980392156862745	0.0431034482758621	0.0138248847926267	0.0344827586206897	0.0147058823529412	0.0075187969924812	0.027027027027027	0.0588235294117647	0	0	0
TRIM52-AS1	0.0163398692810457	0.0129310344827586	0.0184331797235023	0.0413793103448276	0.0367647058823529	0.0300751879699248	0.0720720720720721	0.0588235294117647	0.0882352941176471	0	0
DAPK1	0.0392156862745098	0.0603448275862069	0.0230414746543779	0.0137931034482759	0.0367647058823529	0.0075187969924812	0.00900900900900901	0.0294117647058824	0	0.05	0
LRRC75A	0.0294117647058823	0.0431034482758621	0.0368663594470046	0.186206896551724	0.0882352941176471	0.12781954887218	0.207207207207207	0.0588235294117647	0.323529411764706	0	0.111111111111111
CLUAP1	0.00980392156862745	0.00431034482758621	0.00460829493087558	0.00689655172413793	0.0441176470588235	0.0150375939849624	0.027027027027027	0.0294117647058824	0	0.15	0
RPS24P6	0.0228758169934641	0.0344827586206897	0.00921658986175115	0.0206896551724138	0.0294117647058824	0.0225563909774436	0.018018018018018	0.117647058823529	0	0	0
DMPK	0.00326797385620915	0	0.00921658986175115	0.0344827586206897	0.0661764705882353	0.0451127819548872	0.027027027027027	0.0294117647058824	0.0294117647058824	0	0
ENTPD6	0.0457516339869281	0.0474137931034483	0.0460829493087558	0.0206896551724138	0.125	0.0300751879699248	0.027027027027027	0.0588235294117647	0.0294117647058824	0	0
RP11-329N15.3	0.00326797385620915	0.0258620689655172	0.00460829493087558	0	0.00735294117647059	0	0.018018018018018	0	0	0	0
GOSR1	0.0261437908496732	0.0474137931034483	0.0276497695852535	0.0482758620689655	0.0661764705882353	0.0902255639097744	0.045045045045045	0.0294117647058824	0	0	0
PEX11A	0.0065359477124183	0	0.00460829493087558	0.0275862068965517	0.0294117647058823	0.0075187969924812	0.018018018018018	0	0.0294117647058824	0	0
ATP5G3	0.261437908496732	0.254310344827586	0.258064516129032	0.213793103448276	0.0882352941176471	0.210526315789474	0.234234234234234	0.117647058823529	0.0294117647058824	0.2	0.111111111111111
LAMA3	0	0	0	0.00689655172413793	0	0	0	0.0294117647058824	0	0	0
FAM134B	0.0065359477124183	0	0	0.0344827586206897	0.0367647058823529	0.0526315789473684	0.00900900900900901	0.0882352941176471	0.0294117647058824	0.05	0
RREB1	0.0130718954248366	0.0474137931034483	0.0230414746543779	0.0275862068965517	0.0294117647058824	0.0075187969924812	0	0	0	0	0
ASL	0.0490196078431372	0.0431034482758621	0.0737327188940092	0.0137931034482759	0.0367647058823529	0.037593984962406	0.027027027027027	0.0294117647058824	0.0294117647058824	0.05	0
ZSCAN25	0.00980392156862745	0.00431034482758621	0	0	0.0441176470588235	0.0075187969924812	0.00900900900900901	0	0	0	0
TMX1	0.117647058823529	0.0732758620689655	0.0737327188940092	0.0482758620689655	0.0882352941176471	0.0225563909774436	0.0720720720720721	0.117647058823529	0.0882352941176471	0.1	0
SH2D4A	0.0196078431372549	0.00862068965517241	0.0138248847926267	0	0.00735294117647059	0.0075187969924812	0	0	0	0	0
RPL10AP5	0.00980392156862745	0.0129310344827586	0	0	0.00735294117647059	0.0150375939849624	0.00900900900900901	0	0	0	0
TAB1	0	0.00431034482758621	0	0.00689655172413793	0.0220588235294118	0.0075187969924812	0	0	0	0	0
NR4A1	1.49673202614379	1.3448275862069	1.33640552995392	0.0413793103448276	0.360294117647059	0.0676691729323308	0.018018018018018	0.0294117647058824	0.0588235294117647	1.3	0.444444444444444
SLC35A2	0.0326797385620915	0.021551724137931	0.0138248847926267	0.0275862068965517	0	0.0075187969924812	0.027027027027027	0.0294117647058824	0	0	0.111111111111111
MTCH2	0.0751633986928105	0.0603448275862069	0.0552995391705069	0.16551724137931	0.0808823529411765	0.0451127819548872	0.0810810810810811	0.176470588235294	0.0882352941176471	0	0.222222222222222
TCF4	0.0751633986928105	0.0775862068965517	0.115207373271889	0.468965517241379	0.316176470588235	0.278195488721804	0.36036036036036	0.411764705882353	0.176470588235294	0	0.111111111111111
RP11-709P2.1	0.0065359477124183	0.0301724137931034	0.0138248847926267	0.0206896551724138	0.00735294117647059	0.0225563909774436	0.0540540540540541	0.0294117647058824	0	0	0
UBQLN4	0.0294117647058823	0.00862068965517241	0.00460829493087558	0.0206896551724138	0.0367647058823529	0	0.018018018018018	0.0882352941176471	0	0.1	0
TRADD	0.0261437908496732	0.00862068965517241	0	0.0206896551724138	0.0147058823529412	0.0075187969924812	0	0	0	0	0
G6PC3	0.0620915032679739	0.0258620689655172	0.0184331797235023	0.0482758620689655	0.110294117647059	0.105263157894737	0.0540540540540541	0.176470588235294	0.0294117647058824	0.05	0.111111111111111
TMEM251	0.0228758169934641	0.0689655172413793	0.0460829493087558	0.0551724137931034	0.0661764705882353	0.0150375939849624	0	0	0	0.25	0
ASPH	0.163398692810458	0.137931034482759	0.110599078341014	0.579310344827586	0.213235294117647	0.62406015037594	0.306306306306306	0.0882352941176471	0.470588235294118	0.4	0.222222222222222
RP11-397P13.7	0.042483660130719	0.0258620689655172	0.0368663594470046	0.0482758620689655	0.0441176470588235	0.0676691729323308	0.135135135135135	0.147058823529412	0.0882352941176471	0	0.111111111111111
RPL23AP75	0.0065359477124183	0.021551724137931	0.0184331797235023	0.00689655172413793	0.0220588235294118	0.0225563909774436	0.027027027027027	0	0.0294117647058824	0	0
RNF126	0.0130718954248366	0.0258620689655172	0	0.0344827586206897	0.0441176470588235	0.0150375939849624	0.036036036036036	0	0.0882352941176471	0	0
XAF1	0.0457516339869281	0.198275862068965	0.0967741935483871	0.00689655172413793	0.0588235294117647	0.0225563909774436	0	0.0588235294117647	0.0294117647058824	0	0.222222222222222
LIN7B	0.0065359477124183	0	0.00460829493087558	0	0.0147058823529412	0.0150375939849624	0.054054054054054	0	0	0	0
KRI1	0.0196078431372549	0.0172413793103448	0.0138248847926267	0.0275862068965517	0.0735294117647059	0.0075187969924812	0.00900900900900901	0.0294117647058824	0	0.05	0
ATG16L2	0.0065359477124183	0.103448275862069	0.0875576036866359	0	0.0735294117647059	0	0.018018018018018	0	0	0.15	0.222222222222222
SMIM3	0.0947712418300654	0.103448275862069	0.0921658986175115	0.16551724137931	0.0808823529411765	0.233082706766917	0.0810810810810811	0.0294117647058824	0.323529411764706	0.15	0
ILVBL	0.0261437908496732	0.0258620689655172	0.0460829493087558	0.0620689655172414	0.0441176470588235	0.0225563909774436	0.0630630630630631	0.0294117647058824	0.0294117647058824	0.05	0.222222222222222
PHACTR4	0.0196078431372549	0.0517241379310345	0.0230414746543779	0.0275862068965517	0.0735294117647059	0.0451127819548872	0.018018018018018	0.0882352941176471	0	0.05	0
AC073465.1	0.0065359477124183	0.0129310344827586	0.00921658986175115	0	0	0	0	0	0	0	0
KDM5B	0	0	0.00921658986175115	0.0206896551724138	0.0441176470588235	0.0601503759398496	0.00900900900900901	0	0.0588235294117647	0	0
UBE2Z	0.0522875816993464	0.0689655172413793	0.0506912442396313	0.0551724137931034	0.0661764705882353	0.0451127819548872	0.0540540540540541	0.0588235294117647	0.0882352941176471	0.25	0.111111111111111
MYEF2	0.00980392156862745	0.00862068965517241	0.00460829493087558	0.0482758620689655	0.132352941176471	0.0601503759398496	0.018018018018018	0.0294117647058824	0	0	0
IQSEC2	0.0130718954248366	0.0517241379310345	0.0184331797235023	0.0344827586206897	0.0147058823529412	0.0300751879699248	0.018018018018018	0	0	0.05	0
AF131215.9	0.00326797385620915	0.00431034482758621	0	0.00689655172413793	0.0294117647058824	0	0.00900900900900901	0.0294117647058824	0	0	0
PELI3	0	0	0	0	0	0.0075187969924812	0.00900900900900901	0	0	0	0
USP54	0.00326797385620915	0.0129310344827586	0	0.0482758620689655	0.0147058823529412	0.0075187969924812	0.027027027027027	0	0	0	0
RP13-444K19.1	0.00980392156862745	0.00862068965517241	0.00460829493087558	0.0551724137931034	0.0147058823529412	0.0150375939849624	0.036036036036036	0	0.0294117647058824	0	0
TXNL1	0.0490196078431373	0.0732758620689655	0.0506912442396313	0.0758620689655172	0.0955882352941176	0.0676691729323308	0.0720720720720721	0.0882352941176471	0	0.05	0.111111111111111
WWP2	0.0163398692810458	0.0431034482758621	0.00921658986175115	0.0275862068965517	0.0147058823529412	0.0225563909774436	0.00900900900900901	0	0	0.1	0
C1orf109	0.00980392156862745	0.0172413793103448	0	0.00689655172413793	0.0588235294117647	0.0150375939849624	0.00900900900900901	0.0294117647058824	0	0	0
UBASH3B	0.0130718954248366	0.0431034482758621	0.0184331797235023	0	0.0147058823529412	0.0075187969924812	0.027027027027027	0	0	0	0
HNRNPA3P5	0.00326797385620915	0.0344827586206897	0.00921658986175115	0.0275862068965517	0	0.037593984962406	0.018018018018018	0	0.0294117647058824	0	0
ZFPM2	0.00326797385620915	0.00431034482758621	0	0.0896551724137931	0.00735294117647059	0.0451127819548872	0.036036036036036	0.0882352941176471	0.0294117647058824	0	0
ST7	0.0261437908496732	0.00862068965517241	0.00921658986175115	0.00689655172413793	0.0588235294117647	0.0150375939849624	0.018018018018018	0.0294117647058824	0	0	0
CDKN1A	0.264705882352941	0.392241379310345	0.290322580645161	0.910344827586207	0.419117647058823	0.541353383458647	0.495495495495495	0.147058823529412	0.470588235294118	0.4	0.333333333333333
RGS11	0	0.00431034482758621	0	0.00689655172413793	0.0367647058823529	0	0.00900900900900901	0	0	0	0.111111111111111
ZNF793	0	0.00431034482758621	0.00460829493087558	0.0551724137931034	0.0367647058823529	0.0150375939849624	0.00900900900900901	0.0294117647058824	0	0	0
AC011933.2	0.382352941176471	0.517241379310345	0.497695852534562	0.213793103448276	0.191176470588235	0.225563909774436	0.522522522522523	0.352941176470588	0.411764705882353	0.15	0.333333333333333
RP11-234A1.1	0.486928104575163	0.560344827586207	0.649769585253456	0.641379310344828	0.360294117647059	0.616541353383459	1.06306306306306	0.470588235294118	0.941176470588235	0.15	0.888888888888889
HEPACAM	0.00980392156862745	0.021551724137931	0.00921658986175115	0.213793103448276	0.176470588235294	0.0827067669172932	0.036036036036036	0.264705882352941	0.0294117647058824	0	0
NTAN1	0.0294117647058824	0.021551724137931	0.00460829493087558	0.0137931034482759	0.0147058823529412	0.0225563909774436	0.045045045045045	0.0294117647058824	0.0882352941176471	0.15	0
TEF	0.0130718954248366	0	0.00460829493087558	0	0.0147058823529412	0	0.00900900900900901	0.0588235294117647	0.0294117647058824	0	0
RPL21P1	0.0522875816993464	0.142241379310345	0.0967741935483871	0.0482758620689655	0.0735294117647059	0.0977443609022556	0.108108108108108	0.0588235294117647	0.176470588235294	0	0
ZNF540	0.00980392156862745	0.00431034482758621	0	0.00689655172413793	0.0220588235294118	0.0075187969924812	0.00900900900900901	0	0	0	0
PTRH1	0.0261437908496732	0.0344827586206897	0.00921658986175115	0.0137931034482759	0.0220588235294118	0	0.018018018018018	0	0.0294117647058824	0	0
SP4	0.00326797385620915	0	0.0138248847926267	0.00689655172413793	0.0294117647058824	0.0300751879699248	0	0.0294117647058824	0.0294117647058824	0	0
SAA2	0.00326797385620915	0	0	0.0206896551724138	0.264705882352941	0.225563909774436	0.144144144144144	0	0.0588235294117647	0	0
TAF1A	0.00326797385620915	0.00431034482758621	0.00460829493087558	0	0	0	0.00900900900900901	0	0	0.05	0
NMB	0.0457516339869281	0.021551724137931	0.0230414746543779	0.0896551724137931	0.375	0.157894736842105	0.135135135135135	0.529411764705882	0.0294117647058824	0.05	0
TLR4	0.0522875816993464	0.0560344827586207	0.0414746543778802	0.00689655172413793	0	0.0075187969924812	0.00900900900900901	0	0	0	0
PSMC3IP	0	0.0129310344827586	0	0.0275862068965517	0.0294117647058824	0	0.00900900900900901	0	0	0	0
ARHGAP11B	0.00980392156862745	0	0	0.00689655172413793	0	0	0	0	0	0.05	0
RP11-669B18.1	0	0.00431034482758621	0.00460829493087558	0.0206896551724138	0	0	0.00900900900900901	0	0	0	0
RP11-728F11.4	0	0	0	0.0137931034482759	0	0.0075187969924812	0.00900900900900901	0	0	0	0
SMG5	0.0196078431372549	0.0474137931034483	0.00921658986175115	0.0137931034482759	0.0808823529411765	0.0225563909774436	0.0630630630630631	0	0.0294117647058824	0	0.111111111111111
HINFP	0.0163398692810458	0.0172413793103448	0.00921658986175115	0	0.00735294117647059	0.0150375939849624	0.036036036036036	0.0588235294117647	0	0.1	0
RP5-849H19.2	0.00326797385620915	0	0.00460829493087558	0.00689655172413793	0	0.0150375939849624	0	0	0	0	0
RP11-221H10.2	0.0196078431372549	0.0129310344827586	0.032258064516129	0.00689655172413793	0.0147058823529412	0.0075187969924812	0.0630630630630631	0	0	0.05	0
CMTM8	0.0065359477124183	0	0.00460829493087558	0.0275862068965517	0	0	0	0	0	0	0.222222222222222
SH3BP4	0.0065359477124183	0.0129310344827586	0	0.0344827586206897	0.00735294117647059	0.0075187969924812	0.018018018018018	0	0.0588235294117647	0	0
GLUL	1.50653594771242	1.35775862068966	1.24884792626728	0.56551724137931	2.27941176470588	2.42857142857143	1	1.02941176470588	5.97058823529412	1.85	0.333333333333333
IFT74	0	0.00862068965517241	0.00921658986175115	0.00689655172413793	0.0367647058823529	0	0.018018018018018	0.0294117647058824	0.0294117647058824	0	0.111111111111111
SUMF2	0.0980392156862745	0.0646551724137931	0.0875576036866359	0.0413793103448276	0.117647058823529	0.0827067669172932	0.045045045045045	0.117647058823529	0.0294117647058824	0.05	0
ARID5A	0.143790849673203	0.15948275862069	0.19815668202765	0.0551724137931034	0.0441176470588235	0.0827067669172932	0.0720720720720721	0.0588235294117647	0.117647058823529	0.45	0.111111111111111
YWHAG	0.166666666666667	0.224137931034483	0.161290322580645	0.186206896551724	0.117647058823529	0.135338345864662	0.0720720720720721	0.0882352941176471	0.382352941176471	0.8	0.111111111111111
TGM5	0	0	0.00460829493087558	0	0.00735294117647059	0	0	0.0588235294117647	0	0	0
LYAR	0.0261437908496732	0.0129310344827586	0.00921658986175115	0.0344827586206897	0.0294117647058824	0.0300751879699248	0.00900900900900901	0.0294117647058824	0	0	0
PLA2G12A	0.0065359477124183	0	0.0230414746543779	0.0689655172413793	0.0514705882352941	0.0526315789473684	0	0	0.0294117647058824	0.05	0
IRF9	0.00326797385620915	0	0	0	0.0220588235294118	0	0	0	0	0	0
STAM	0.00980392156862745	0.00862068965517241	0.00460829493087558	0.0137931034482759	0.0514705882352941	0.0075187969924812	0	0.0294117647058824	0	0	0
LINC01146	0.00980392156862745	0.00862068965517241	0.0138248847926267	0	0	0	0.00900900900900901	0	0	0	0
RP11-666O2.2	0	0.00431034482758621	0	0	0	0.0075187969924812	0.018018018018018	0.0588235294117647	0	0	0
SORL1	0.316993464052288	0.594827586206896	0.294930875576037	0.0689655172413793	0.0808823529411765	0.0526315789473684	0.0720720720720721	0.205882352941176	0.0294117647058824	0.2	0
TEFM	0.0065359477124183	0.00431034482758621	0.0184331797235023	0	0.0147058823529412	0	0.018018018018018	0	0	0	0
LAT2	0.117647058823529	0.228448275862069	0.133640552995392	0.00689655172413793	0.0220588235294118	0	0	0.0294117647058824	0	0.1	0
MAP3K8	0.130718954248366	0.15948275862069	0.184331797235023	0	0.00735294117647059	0	0.018018018018018	0	0	0	0
EXOC5	0.0228758169934641	0.0129310344827586	0.00921658986175115	0.0413793103448276	0.0441176470588235	0.0225563909774436	0.0630630630630631	0.147058823529412	0.0588235294117647	0	0
PAK1IP1	0.0196078431372549	0.0129310344827586	0.0184331797235023	0.0551724137931034	0.0220588235294118	0.0827067669172932	0.027027027027027	0.0294117647058824	0.0294117647058824	0	0
TTC17	0.0130718954248366	0.0301724137931034	0.0368663594470046	0.0413793103448276	0.0367647058823529	0.0526315789473684	0.045045045045045	0.0294117647058824	0.0588235294117647	0.1	0
SAFB2	0.0392156862745098	0.0732758620689655	0.0460829493087558	0.0827586206896552	0.0955882352941176	0.0451127819548872	0.0900900900900901	0.117647058823529	0.0294117647058824	0.1	0
RP11-139H15.5	0	0.00431034482758621	0.0184331797235023	0	0.0294117647058823	0	0	0	0	0	0
RP6-159A1.2	0	0.00431034482758621	0.00460829493087558	0	0.00735294117647059	0	0	0	0	0	0.111111111111111
FAM127B	0.0326797385620915	0.0431034482758621	0.0230414746543779	0.0275862068965517	0.0588235294117647	0.075187969924812	0.018018018018018	0.0588235294117647	0.147058823529412	0.1	0.222222222222222
CRCP	0.00980392156862745	0.0301724137931034	0.00460829493087558	0.0206896551724138	0.0808823529411765	0.0300751879699248	0.00900900900900901	0.0588235294117647	0.0294117647058824	0	0.111111111111111
ZNF629	0.0130718954248366	0.00862068965517241	0.0138248847926267	0.0206896551724138	0.0147058823529412	0.0075187969924812	0	0	0.0294117647058824	0	0
RPL7P38	0.0065359477124183	0.0172413793103448	0.00921658986175115	0.0137931034482759	0.0147058823529412	0.0075187969924812	0	0	0.0882352941176471	0	0
TRAF6	0.00980392156862745	0.021551724137931	0.00921658986175115	0	0	0	0	0	0.0294117647058824	0	0
CDCP1	0.0065359477124183	0.0301724137931034	0.0230414746543779	0.00689655172413793	0.0220588235294118	0.0300751879699248	0	0	0.0294117647058824	0	0
MAPK8IP3	0.0294117647058823	0.0474137931034483	0.0230414746543779	0.0206896551724138	0.125	0.0075187969924812	0	0.0294117647058824	0.0294117647058824	0.1	0
CYB561D1	0	0.00862068965517241	0.0184331797235023	0.0137931034482759	0.00735294117647059	0.0150375939849624	0.027027027027027	0	0	0	0
ABCA17P	0	0	0	0	0.0147058823529412	0	0	0.0294117647058824	0	0	0
TRAPPC2P1	0.0228758169934641	0.0301724137931034	0.0552995391705069	0.0275862068965517	0.00735294117647059	0.0300751879699248	0.00900900900900901	0	0.117647058823529	0	0.222222222222222
RP11-15A1.2	0	0	0	0	0	0.0075187969924812	0.018018018018018	0	0.0294117647058824	0	0
RP11-757G14.3	0	0	0	0.00689655172413793	0	0	0	0	0	0	0
PEBP1P2	0.00326797385620915	0	0	0.0482758620689655	0.0294117647058823	0.037593984962406	0.036036036036036	0.0882352941176471	0.0588235294117647	0	0.111111111111111
RPL23AP87	0	0.00431034482758621	0.00460829493087558	0	0.00735294117647059	0	0	0	0	0	0
SLC25A5P2	0.00326797385620915	0.0129310344827586	0.00460829493087558	0.0275862068965517	0.00735294117647059	0	0.00900900900900901	0	0	0	0.111111111111111
CDH4	0.00326797385620915	0.00431034482758621	0.00460829493087558	0.0206896551724138	0.0661764705882353	0.037593984962406	0	0.0588235294117647	0	0	0
RSL24D1P1	0	0.00431034482758621	0.00460829493087558	0	0	0.0075187969924812	0.00900900900900901	0	0	0	0
ERCC4	0.00980392156862745	0.00431034482758621	0.00460829493087558	0.0482758620689655	0.0220588235294118	0.0225563909774436	0	0	0	0	0
CD300A	0.127450980392157	0.125	0.124423963133641	0	0.00735294117647059	0	0.018018018018018	0.0588235294117647	0	0.45	0
RP4-796I17.5	0.0228758169934641	0.021551724137931	0.032258064516129	0.0551724137931034	0.0441176470588235	0.0676691729323308	0.0900900900900901	0.117647058823529	0.0294117647058824	0.05	0
S1PR1	0.0065359477124183	0.00431034482758621	0	0.0413793103448276	0.117647058823529	0.0300751879699248	0.036036036036036	0.147058823529412	0	0	0
RNF217	0.00980392156862745	0.0172413793103448	0	0	0	0	0.00900900900900901	0	0	0	0
ZC3H18	0.0196078431372549	0.0301724137931034	0.032258064516129	0.0206896551724138	0.0441176470588235	0.0075187969924812	0.018018018018018	0.0588235294117647	0.0294117647058824	0	0
RPL12P10	0.0490196078431373	0.0689655172413793	0.0506912442396313	0.0620689655172414	0.0220588235294118	0.037593984962406	0.0720720720720721	0	0	0.05	0
CPNE1	0.0620915032679739	0.0732758620689655	0.0645161290322581	0.0275862068965517	0.125	0.0676691729323308	0.117117117117117	0.0588235294117647	0.147058823529412	0.2	0
KLC4	0.0163398692810457	0.00862068965517241	0.0230414746543779	0.0206896551724138	0.0441176470588235	0.0451127819548872	0	0.0294117647058824	0	0	0
CTA-268H5.9	0.00326797385620915	0.0129310344827586	0.00921658986175115	0	0	0	0.018018018018018	0	0	0	0
EMC6	0.0686274509803921	0.0603448275862069	0.0460829493087558	0.131034482758621	0.0588235294117647	0.105263157894737	0.0630630630630631	0.0294117647058824	0.0588235294117647	0.1	0
NFAT5	0.00326797385620915	0.0129310344827586	0.00921658986175115	0.0551724137931034	0.0147058823529412	0.0451127819548872	0.018018018018018	0	0	0	0
CPNE4	0.00326797385620915	0.00431034482758621	0	0.0206896551724138	0.0367647058823529	0.0225563909774436	0.027027027027027	0	0	0	0
METTL21B	0.0326797385620915	0.0560344827586207	0.0552995391705069	0.462068965517241	0.272058823529412	0.383458646616541	0.18018018018018	0.382352941176471	1	0.1	0
HILPDA	0.0065359477124183	0	0.00460829493087558	0.0137931034482759	0.0808823529411765	0.0526315789473684	0.0900900900900901	0	0.794117647058823	0	0
AC142472.6	0	0.0129310344827586	0	0.00689655172413793	0.0294117647058824	0.0150375939849624	0	0.0294117647058824	0	0	0
EEF1DP3	0.0065359477124183	0.0129310344827586	0	0.00689655172413793	0	0	0	0.0294117647058824	0	0	0
FAM227A	0.00980392156862745	0.00431034482758621	0	0	0.0147058823529412	0	0.00900900900900901	0	0	0.05	0
KPNA6	0.0130718954248366	0.0301724137931034	0	0.096551724137931	0.0588235294117647	0.0150375939849624	0.027027027027027	0.0588235294117647	0.0294117647058824	0	0.111111111111111
TBC1D13	0.00326797385620915	0.0431034482758621	0.00921658986175115	0.00689655172413793	0.00735294117647059	0	0.00900900900900901	0.117647058823529	0.0588235294117647	0.1	0
TRAPPC6B	0.0163398692810458	0.0129310344827586	0	0.0551724137931034	0.0367647058823529	0.0150375939849624	0.027027027027027	0	0.0588235294117647	0	0
SOX9-AS1	0	0.00862068965517241	0	0	0.00735294117647059	0.0075187969924812	0.018018018018018	0	0	0	0
OCIAD1-AS1	0.0228758169934641	0.00862068965517241	0	0	0	0	0	0	0	0	0
ULBP2	0	0.00431034482758621	0	0.00689655172413793	0.0147058823529412	0.0075187969924812	0	0	0.0294117647058824	0	0
AC104306.1	0.00980392156862745	0.0258620689655172	0.00921658986175115	0.0137931034482759	0	0	0	0	0	0	0
EIF4A1	0.0130718954248366	0.00862068965517241	0.00460829493087558	0	0.00735294117647059	0	0.00900900900900901	0	0	0	0
RPL21P2	0.0392156862745098	0.0560344827586207	0.0368663594470046	0.0413793103448276	0.0294117647058824	0.0526315789473684	0.045045045045045	0	0.0882352941176471	0	0
CALML4	0.0163398692810457	0	0	0.00689655172413793	0	0	0	0	0	0	0
RP11-57G10.1	0.042483660130719	0.0172413793103448	0.00921658986175115	0.0275862068965517	0	0.0225563909774436	0.0540540540540541	0	0	0	0
AVIL	0	0.0344827586206897	0.0184331797235023	0.137931034482759	0.514705882352941	0.112781954887218	0.027027027027027	0.294117647058823	0.0294117647058824	0	0
TVP23B	0.0294117647058824	0.0344827586206897	0.0276497695852535	0.0758620689655172	0.0514705882352941	0.0676691729323308	0.0540540540540541	0.0294117647058824	0.147058823529412	0	0
DHRS1	0.0490196078431373	0.0301724137931034	0.0138248847926267	0.0206896551724138	0.0514705882352941	0.0451127819548872	0.045045045045045	0.0294117647058824	0.117647058823529	0.05	0
RBM38	0.0065359477124183	0.0129310344827586	0.0230414746543779	0.0206896551724138	0.0441176470588235	0.0150375939849624	0.0540540540540541	0	0	0	0
HACL1	0	0.00862068965517241	0.00460829493087558	0.0413793103448276	0.0220588235294118	0.0225563909774436	0.027027027027027	0.0588235294117647	0.0294117647058824	0	0
RP11-297B17.2	0.00326797385620915	0.0258620689655172	0.032258064516129	0.0344827586206897	0.00735294117647059	0.0225563909774436	0.036036036036036	0.0588235294117647	0.0294117647058824	0	0.111111111111111
LSM1	0.0228758169934641	0.0646551724137931	0.00460829493087558	0.0689655172413793	0.0367647058823529	0.075187969924812	0.0540540540540541	0	0.0294117647058824	0.1	0.333333333333333
BMP4	0	0	0.00460829493087558	0.0137931034482759	0.0294117647058824	0	0.018018018018018	0.0588235294117647	0	0	0
GALK2	0.0065359477124183	0.00431034482758621	0	0	0.00735294117647059	0.0300751879699248	0.00900900900900901	0.0882352941176471	0.0294117647058824	0	0
