	0	1	2	3	4	5	6	7	8	9	10	11	12	13
TINF2	0.0439024390243902	0.0520325203252032	0.0516304347826087	0.0457142857142857	0.043343653250774	0.0494296577946768	0.0379746835443038	0.105263157894737	0.0441176470588235	0.0588235294117647	0.0416666666666667	0.102564102564103	0	0.125
FERMT2	0.217886178861789	0.0878048780487805	0.016304347826087	0.165714285714286	0.210526315789474	0.193916349809886	0.139240506329114	0.421052631578947	0.0294117647058824	0.196078431372549	0.0208333333333333	0.230769230769231	0.117647058823529	0
RPS10	0.239024390243902	0.242276422764228	0.33695652173913	0.214285714285714	0.204334365325077	0.174904942965779	0.219409282700422	0.2	0.176470588235294	0.215686274509804	0.354166666666667	0.179487179487179	0.352941176470588	0.5
RP1-43E13.2	0.00650406504065041	0.00813008130081301	0.00815217391304348	0.00285714285714286	0.00928792569659443	0.00760456273764258	0.0210970464135021	0.0105263157894737	0	0	0	0	0	0
RP11-314A20.1	0.0813008130081301	0.0780487804878049	0.10054347826087	0.0314285714285714	0.0773993808049536	0.0380228136882129	0.109704641350211	0.0526315789473684	0.0588235294117647	0.0588235294117647	0.104166666666667	0.128205128205128	0.0588235294117647	0.25
TMEM54	0.0747967479674797	0.0504065040650407	0.0190217391304348	0.0457142857142857	0.117647058823529	0.0456273764258555	0	0.0421052631578947	0	0.0196078431372549	0.0208333333333333	0.0512820512820513	0	0
WAC-AS1	0.0634146341463415	0.0569105691056911	0.0543478260869565	0.0628571428571428	0.0340557275541796	0.0342205323193916	0.0675105485232067	0.0631578947368421	0.0735294117647059	0.117647058823529	0.0208333333333333	0.102564102564103	0	0
PABPC4	0.0894308943089431	0.0910569105691057	0.228260869565217	0.105714285714286	0.164086687306502	0.0684410646387833	0.113924050632911	0.126315789473684	0.0735294117647059	0.0784313725490196	0.145833333333333	0.128205128205128	0.117647058823529	0.25
EIF2S1	0.0666666666666667	0.0682926829268293	0.0679347826086956	0.0971428571428571	0.114551083591331	0.0456273764258555	0.0675105485232067	0.105263157894737	0.0147058823529412	0.0196078431372549	0.0833333333333333	0.102564102564103	0.117647058823529	0
DCP2	0.0308943089430894	0.0487804878048781	0.0652173913043478	0.0714285714285714	0.191950464396285	0.0418250950570342	0.0717299578059072	0.0526315789473684	0	0.0784313725490196	0.0416666666666667	0.0769230769230769	0	0
RP11-602N24.3	0.0195121951219512	0.0032520325203252	0	0.00285714285714286	0	0.0228136882129278	0	0	0	0	0.0208333333333333	0	0	0
ACTG1P14	0.0048780487804878	0.00813008130081301	0.00543478260869565	0.0114285714285714	0.021671826625387	0.0190114068441065	0.0168776371308017	0.0315789473684211	0	0.0196078431372549	0.0208333333333333	0.0256410256410256	0	0
NOG	0.0113821138211382	0.0016260162601626	0	0.00285714285714286	0	0.00380228136882129	0	0	0	0	0	0	0	0.125
SKIDA1	0.00650406504065041	0.00975609756097561	0	0.00571428571428571	0.0154798761609907	0.00380228136882129	0	0	0	0	0	0	0	0
CTB-75G16.1	0.0032520325203252	0.00650406504065041	0.00543478260869565	0.00857142857142857	0	0.00760456273764259	0.00421940928270042	0.0105263157894737	0	0	0	0	0	0
RP11-344H11.5	0	0.0032520325203252	0.00271739130434783	0.00285714285714286	0.00619195046439629	0	0	0	0	0	0	0	0	0
AK4	0.100813008130081	0.0455284552845528	0.0135869565217391	0.0714285714285714	0.0495356037151703	0.0608365019011407	0.0210970464135021	0	0.0294117647058823	0.0392156862745098	0	0.0512820512820513	0	0
RHBDD3	0.0504065040650407	0.0308943089430894	0.0135869565217391	0.0371428571428571	0.0464396284829721	0.0836501901140684	0.029535864978903	0.0210526315789474	0	0.0588235294117647	0.0208333333333333	0.0512820512820513	0.235294117647059	0
TDRD10	0.0032520325203252	0	0	0	0	0	0.0168776371308017	0	0	0	0	0	0	0
FAM122B	0.0211382113821138	0.00813008130081301	0.016304347826087	0.0114285714285714	0.043343653250774	0	0.0337552742616034	0	0.0147058823529412	0.0196078431372549	0.0208333333333333	0.0256410256410256	0	0
RPL31P63	0.0113821138211382	0.0113821138211382	0.0135869565217391	0.00285714285714286	0.0154798761609907	0.0114068441064639	0.0253164556962025	0	0	0	0	0	0	0
IQUB	0.024390243902439	0.016260162601626	0.00543478260869565	0.0171428571428571	0.0185758513931889	0.0380228136882129	0	0	0	0	0.0208333333333333	0	0	0
ALDOC	1.96910569105691	0.102439024390244	0.046195652173913	0.102857142857143	0.0371517027863777	0.878326996197719	0.0590717299578059	0.0210526315789474	0.0588235294117647	0.862745098039216	0.0416666666666667	0.384615384615385	0.117647058823529	0.125
ZNF572	0.0032520325203252	0.0048780487804878	0	0	0	0.00380228136882129	0	0	0	0.0196078431372549	0	0	0	0
PPP4R3A	0.0520325203252033	0.0471544715447154	0.0597826086956522	0.0514285714285714	0.086687306501548	0.0722433460076046	0.0928270042194093	0.0631578947368421	0.0735294117647059	0.0784313725490196	0.0416666666666667	0.0512820512820513	0.0588235294117647	0.125
CTD-2047H16.4	0.0048780487804878	0	0	0	0.00928792569659443	0.00380228136882129	0	0	0	0	0	0	0	0
USF1	0.0552845528455285	0.0341463414634146	0.0326086956521739	0.0257142857142857	0.0123839009287926	0.0380228136882129	0.0168776371308017	0	0	0.0392156862745098	0	0.0256410256410256	0	0
TPM3P1	0.0032520325203252	0	0	0	0	0.00380228136882129	0	0.0105263157894737	0	0	0.0208333333333333	0	0	0
SYT9	0.0032520325203252	0	0	0	0.00309597523219814	0.00380228136882129	0	0	0	0	0.0208333333333333	0	0	0
INPP5F	0.0227642276422764	0.00975609756097561	0.00543478260869565	0.0171428571428571	0.0185758513931889	0.00380228136882129	0.0337552742616034	0.0105263157894737	0	0	0.0208333333333333	0.0512820512820513	0	0.125
SLC33A1	0.0634146341463415	0.0601626016260163	0.0190217391304348	0.06	0.0495356037151703	0.064638783269962	0.0253164556962025	0.0631578947368421	0.0147058823529412	0.0392156862745098	0	0.0256410256410256	0.0588235294117647	0
AC010761.8	0.0308943089430894	0.0227642276422764	0.0135869565217391	0.0342857142857143	0.0185758513931889	0.0418250950570342	0.0421940928270042	0.0210526315789474	0.0294117647058824	0.0196078431372549	0.0416666666666667	0.0256410256410256	0.0588235294117647	0
RP11-97O12.6	0.00650406504065041	0.0032520325203252	0	0	0.00309597523219814	0.00380228136882129	0	0	0	0	0	0	0	0
RPS15AP25	0.00975609756097561	0.0195121951219512	0.0108695652173913	0.0114285714285714	0.021671826625387	0.00760456273764259	0.0210970464135021	0.0105263157894737	0	0	0	0	0	0
AGER	0.0032520325203252	0	0	0.00571428571428571	0	0.00380228136882129	0	0	0	0	0	0	0	0
RP11-302I18.1	0.0146341463414634	0.0113821138211382	0.00543478260869565	0.0228571428571429	0.0154798761609907	0.00760456273764259	0.00421940928270042	0.0105263157894737	0.0588235294117647	0.0196078431372549	0.0208333333333333	0.0256410256410256	0	0
RP11-191L17.1	0.00813008130081301	0.0048780487804878	0.00271739130434783	0.00857142857142857	0.00309597523219814	0.0190114068441065	0.00421940928270042	0	0	0	0	0	0	0
COL4A4	0.00650406504065041	0.00650406504065041	0	0.00285714285714286	0.00309597523219814	0.0114068441064639	0.00843881856540084	0.0947368421052631	0	0	0	0	0	0
BNIP3P1	0.0032520325203252	0.0016260162601626	0	0.00285714285714286	0	0.00760456273764259	0	0	0	0	0	0	0	0
PRUNE	0.00975609756097561	0.016260162601626	0.0108695652173913	0.02	0.00928792569659443	0.0114068441064639	0.0126582278481013	0.0210526315789474	0	0	0.0208333333333333	0	0	0.125
CABP1	0	0.0048780487804878	0	0.00857142857142857	0.00309597523219814	0.0152091254752852	0.00421940928270042	0	0	0	0	0.0256410256410256	0	0
RP11-20I23.8	0.0032520325203252	0.0032520325203252	0	0.00285714285714286	0.00309597523219814	0.00760456273764259	0	0	0	0.0392156862745098	0	0	0.0588235294117647	0
CHCHD2P9	0.032520325203252	0.0130081300813008	0.0108695652173913	0.02	0.021671826625387	0.0228136882129278	0.00843881856540084	0	0	0.0392156862745098	0.0208333333333333	0	0	0
CCDC127	0.0439024390243902	0.024390243902439	0.0135869565217391	0.0257142857142857	0.0371517027863777	0.0190114068441065	0.0126582278481013	0.0105263157894737	0	0.0392156862745098	0	0.0256410256410256	0.0588235294117647	0
EEF1B2	0.178861788617886	0.165853658536585	0.527173913043478	0.148571428571429	0.1671826625387	0.114068441064639	0.324894514767932	0.136842105263158	0.117647058823529	0.156862745098039	0.125	0.384615384615385	0.0588235294117647	1.125
PLA2G16	0.227642276422764	0.0878048780487805	0.165760869565217	0.0742857142857143	0.105263157894737	0.197718631178707	0.354430379746835	0.0526315789473684	1.52941176470588	0.0980392156862745	0.0208333333333333	0.179487179487179	0.0588235294117647	0
TSNARE1	0.0048780487804878	0.00975609756097561	0.00271739130434783	0.00285714285714286	0	0.00760456273764259	0.00421940928270042	0.0105263157894737	0	0	0	0	0	0
SOCS6	0.0357723577235772	0.0422764227642276	0.355978260869565	0.0514285714285714	0.0804953560371517	0.064638783269962	0.0253164556962025	0.0421052631578947	0.102941176470588	0	0.0208333333333333	0.102564102564103	0.0588235294117647	0
SLC3A2	0.541463414634146	0.385365853658537	0.25	0.414285714285714	0.260061919504644	0.596958174904943	1.54430379746835	0.231578947368421	0.191176470588235	0.294117647058824	0.25	0.487179487179487	0.411764705882353	0.125
ZGRF1	0.00813008130081301	0.00813008130081301	0.00543478260869565	0.0142857142857143	0.043343653250774	0.00380228136882129	0	0	0.0147058823529412	0.0196078431372549	0	0.0256410256410256	0	0
ACVR1	0.0113821138211382	0.0048780487804878	0.0135869565217391	0.00857142857142857	0.00619195046439629	0.00760456273764259	0.0843881856540084	0.0526315789473684	0	0.0392156862745098	0	0.0256410256410256	0	0
RPS19P3	0.357723577235772	0.447154471544715	0.464673913043478	0.454285714285714	0.448916408668731	0.311787072243346	0.253164556962025	0.168421052631579	0.25	0.411764705882353	0.541666666666667	0.564102564102564	0.294117647058824	0.375
RP11-116O18.1	0.00650406504065041	0	0	0	0.00309597523219814	0	0	0	0	0	0	0	0	0
RNU6-1016P	0.00650406504065041	0.0146341463414634	0.00271739130434783	0.0142857142857143	0.0154798761609907	0.0114068441064639	0	0	0	0	0	0.0512820512820513	0	0
NECAB1	0.00975609756097561	0.00975609756097561	0.00815217391304348	0.00571428571428571	0.0402476780185759	0.0114068441064639	0.00421940928270042	0	0.132352941176471	0.0392156862745098	0.0208333333333333	0.0256410256410256	0	0
SSC4D	0.00650406504065041	0.0048780487804878	0	0	0.0123839009287926	0	0	0	0	0	0	0.0256410256410256	0	0
PPP1R13L	0.0227642276422764	0.016260162601626	0.00543478260869565	0.00857142857142857	0.0247678018575851	0.0114068441064639	0.029535864978903	0.0210526315789474	0	0.0392156862745098	0	0	0.117647058823529	0
CTF1	0.016260162601626	0	0.00271739130434783	0	0.00309597523219814	0	0	0	0	0.0196078431372549	0	0.0512820512820513	0	0
AC012671.2	0.0292682926829268	0.0308943089430894	0.0407608695652174	0.0371428571428571	0.0371517027863777	0.0228136882129278	0.0675105485232067	0.0315789473684211	0.0441176470588235	0.0392156862745098	0.145833333333333	0.128205128205128	0.117647058823529	0.375
ZFR2	0.0146341463414634	0.0146341463414634	0.00543478260869565	0.00571428571428571	0.0278637770897833	0.0190114068441065	0.00421940928270042	0	0	0	0.0625	0.0256410256410256	0	0
LMF2	0.0227642276422764	0.0276422764227642	0.0298913043478261	0.0342857142857143	0.0619195046439628	0.026615969581749	0.0421940928270042	0.0315789473684211	0.0294117647058824	0	0.0208333333333333	0.0769230769230769	0	0
AP000230.1	0.0146341463414634	0.00813008130081301	0	0.00285714285714286	0.0154798761609907	0.0152091254752852	0.00421940928270042	0	0.0147058823529412	0.0196078431372549	0	0.0769230769230769	0	0
XRCC6P3	0.0048780487804878	0.0048780487804878	0	0.00285714285714286	0.00309597523219814	0	0	0	0	0	0	0	0	0
OTUD4	0.0276422764227642	0.032520325203252	0.0652173913043478	0.0285714285714286	0.0247678018575851	0.0380228136882129	0.10126582278481	0.0105263157894737	0.0294117647058824	0.0196078431372549	0.0208333333333333	0	0	0.125
RPL39P3	0.115447154471545	0.157723577235772	0.184782608695652	0.148571428571429	0.13312693498452	0.0798479087452471	0.19831223628692	0.126315789473684	0.0735294117647059	0.0588235294117647	0.104166666666667	0.0512820512820513	0	0.125
SNCG	0	0	0	0	0	0	0.0210970464135021	0	0	0	0	0	0	0
FAM151B	0.0016260162601626	0.0016260162601626	0.00271739130434783	0	0.00309597523219814	0	0.0168776371308017	0	0	0	0	0.0256410256410256	0	0
IPO7P2	0	0	0.00543478260869565	0	0.00309597523219814	0.00760456273764258	0	0	0	0	0	0	0	0
ZMYM4	0.0178861788617886	0.0373983739837398	0.0380434782608696	0.0514285714285714	0.0340557275541796	0.0190114068441065	0.0379746835443038	0.0526315789473684	0.0147058823529412	0.0588235294117647	0.0208333333333333	0.0256410256410256	0	0
RP11-111A22.1	0	0.0016260162601626	0.00543478260869565	0.00285714285714286	0	0	0	0	0	0	0	0	0	0
UBAP1L	0.0048780487804878	0.0032520325203252	0.00271739130434783	0	0	0.00380228136882129	0	0	0.0147058823529412	0	0.0208333333333333	0	0	0
AURKC	0.0016260162601626	0.0016260162601626	0.00543478260869565	0	0	0.00380228136882129	0.00421940928270042	0	0	0	0	0	0	0
SNX8	0.0439024390243902	0.048780487804878	0.0760869565217391	0.0228571428571429	0.0619195046439628	0.0190114068441065	0	0	0.0147058823529412	0.0392156862745098	0.0833333333333333	0.0512820512820513	0.0588235294117647	0
RAVER1	0.0016260162601626	0	0.00543478260869565	0	0.00619195046439629	0	0	0	0	0	0	0	0	0
AC010980.2	0	0.0048780487804878	0.00271739130434783	0	0	0	0.0126582278481013	0	0	0	0	0	0	0
SUGCT	0.016260162601626	0.0146341463414634	0.00271739130434783	0.0114285714285714	0.0247678018575851	0.00760456273764258	0	0	0	0.0196078431372549	0.0208333333333333	0	0	0
RP11-950C14.7	0.0016260162601626	0.0032520325203252	0	0	0	0	0.00421940928270042	0	0.0147058823529412	0	0	0	0	0
BOK	0	0	0	0	0	0	0.029535864978903	0	0.367647058823529	0	0	0	0.117647058823529	0
RP11-347C18.3	0.0016260162601626	0.0016260162601626	0	0	0.00619195046439629	0	0	0	0	0	0.0208333333333333	0	0	0
TUBB3P1	0.0016260162601626	0.0016260162601626	0	0	0.0154798761609907	0	0.0126582278481013	0	0	0	0.0625	0	0	0
MED28P1	0.0016260162601626	0.0016260162601626	0.00543478260869565	0.00571428571428571	0.00928792569659443	0	0.00421940928270042	0	0	0	0	0	0	0
MRPS2	0.0373983739837398	0.0422764227642276	0.0190217391304348	0.0457142857142857	0.0340557275541796	0.026615969581749	0.0464135021097046	0.0210526315789474	0.0294117647058823	0.0392156862745098	0.104166666666667	0.0256410256410256	0	0
YBX1	0.216260162601626	0.48130081300813	0.483695652173913	0.454285714285714	0.879256965944272	0.334600760456274	0.451476793248945	0.357894736842105	0.294117647058823	0.392156862745098	1.02083333333333	0.435897435897436	0.470588235294118	0.5
ABHD5	0.0146341463414634	0.0146341463414634	0.00815217391304348	0.0228571428571429	0.0371517027863777	0.0228136882129278	0.0590717299578059	0.0842105263157895	0	0	0	0.0512820512820513	0.117647058823529	0
ZRSR2	0.0439024390243902	0.0504065040650406	0.0271739130434783	0.0371428571428571	0.0619195046439628	0.0342205323193916	0.0337552742616034	0.0315789473684211	0.0147058823529412	0.0588235294117647	0.0625	0.0512820512820513	0	0.125
SETD9	0.0195121951219512	0.0227642276422764	0.0135869565217391	0.0228571428571429	0.0340557275541796	0.0114068441064639	0.0168776371308017	0	0.0294117647058823	0	0	0.0512820512820513	0	0
RP11-763B22.7	0	0	0	0	0.0154798761609907	0	0	0	0	0	0.0208333333333333	0	0	0
GDPD2	0.0260162601626016	0.0113821138211382	0	0.00571428571428571	0.00619195046439629	0.0228136882129278	0	0	0	0	0	0.0256410256410256	0	0
EIF5A	0.0991869918699187	0.12520325203252	0.160326086956522	0.125714285714286	0.173374613003096	0.0836501901140684	0.156118143459916	0.168421052631579	0.147058823529412	0.117647058823529	0.166666666666667	0.307692307692308	0.117647058823529	0.25
PHF6	0.0357723577235772	0.0357723577235772	0.0271739130434783	0.06	0.0897832817337461	0.0304182509505703	0.0548523206751055	0.0210526315789474	0	0.0588235294117647	0.0625	0	0.0588235294117647	0
FABP5P4	0	0.0016260162601626	0.0108695652173913	0	0	0	0	0.0105263157894737	0	0	0	0	0	0
SAR1P3	0	0	0	0.00285714285714286	0.00928792569659443	0	0.00843881856540084	0	0	0	0	0	0	0
HSD11B1L	0.0536585365853659	0.048780487804878	0.016304347826087	0.0428571428571429	0.0340557275541796	0.0988593155893536	0.029535864978903	0.0315789473684211	0.0147058823529412	0.0588235294117647	0.145833333333333	0.0769230769230769	0.0588235294117647	0
USMG5	0.282926829268293	0.208130081300813	0.28804347826087	0.237142857142857	0.238390092879257	0.262357414448669	0.383966244725738	0.621052631578947	0.338235294117647	0.176470588235294	0.3125	0.256410256410256	0.352941176470588	0.375
STON2	0.107317073170732	0.0552845528455285	0.0135869565217391	0.06	0.043343653250774	0.0722433460076046	0.0210970464135021	0	0	0.0392156862745098	0.0625	0.0256410256410256	0	0
KB-1205A7.1	0.016260162601626	0.0032520325203252	0	0.00285714285714286	0.00619195046439629	0.00380228136882129	0.00421940928270042	0.0105263157894737	0.0441176470588235	0	0	0.0256410256410256	0	0
TTC39DP	0.00650406504065041	0	0.00271739130434783	0.00285714285714286	0	0	0	0	0	0	0	0	0	0
DLG5-AS1	0.00975609756097561	0.0016260162601626	0	0	0	0.00380228136882129	0	0	0	0	0	0	0	0
RP11-745A24.1	0	0.00813008130081301	0.00543478260869565	0	0.00619195046439629	0.00380228136882129	0.00421940928270042	0	0	0	0	0	0	0
RBM12	0.040650406504065	0.0536585365853659	0.0489130434782609	0.0428571428571429	0.117647058823529	0.0190114068441065	0.029535864978903	0.0631578947368421	0.0441176470588235	0.0588235294117647	0.0833333333333333	0	0.117647058823529	0
MAVS	0.175609756097561	0.138211382113821	0.0760869565217391	0.148571428571429	0.114551083591331	0.136882129277567	0.0759493670886076	0.0947368421052631	0.176470588235294	0.156862745098039	0.104166666666667	0.205128205128205	0.117647058823529	0
MFSD6	0.0292682926829268	0.0113821138211382	0.0108695652173913	0.0142857142857143	0.00619195046439629	0.0152091254752852	0.0253164556962025	0.0631578947368421	0.0735294117647059	0	0.0208333333333333	0	0	0
RPL21P66	0.0227642276422764	0.040650406504065	0.0326086956521739	0.0314285714285714	0.0123839009287926	0.0114068441064639	0.0337552742616034	0.0210526315789474	0.0441176470588235	0	0.0208333333333333	0.102564102564103	0.0588235294117647	0
RN7SKP80	0.0016260162601626	0.0032520325203252	0	0.00571428571428571	0	0.00380228136882129	0.00421940928270042	0	0	0	0	0	0	0
LINC00877	0.00650406504065041	0	0.00271739130434783	0	0.00309597523219814	0	0	0	0	0	0	0	0	0
TRIM56	0.121951219512195	0.108943089430894	0.0978260869565217	0.162857142857143	0.0773993808049536	0.121673003802281	0.164556962025316	0.115789473684211	0.117647058823529	0.0980392156862745	0.125	0.153846153846154	0.117647058823529	0
MYL12B	0.253658536585366	0.31869918699187	0.423913043478261	0.234285714285714	0.331269349845201	0.201520912547528	1.0210970464135	0.578947368421053	0.25	0.176470588235294	0.395833333333333	0.307692307692308	0.470588235294118	1
FAM111B	0.0032520325203252	0.016260162601626	0.00271739130434783	0.00857142857142857	0.120743034055728	0	0.00843881856540084	0	0	0	0.0416666666666667	0	0	0
CECR1	0.0292682926829268	0.0113821138211382	0.0842391304347826	0.0171428571428571	0.00619195046439629	0.0114068441064639	0.0168776371308017	0.0315789473684211	0.0147058823529412	0.0392156862745098	0.0208333333333333	0.0512820512820513	0	0
TCF20	0.0113821138211382	0.0178861788617886	0.0217391304347826	0.00857142857142857	0.0123839009287926	0.0114068441064639	0.0464135021097046	0.0105263157894737	0.0588235294117647	0.0588235294117647	0.0416666666666667	0.0512820512820513	0	0
SNHG4	0	0.0048780487804878	0.00543478260869565	0.00285714285714286	0	0	0	0	0	0	0	0	0	0
FEZF1-AS1	0.00650406504065041	0.0048780487804878	0	0	0.00619195046439629	0	0	0	0	0	0	0	0	0
CTB-119C2.1	0.0032520325203252	0.0113821138211382	0.00271739130434783	0.00571428571428571	0.00619195046439629	0.00380228136882129	0.0210970464135021	0	0.0147058823529412	0	0.0208333333333333	0.0256410256410256	0	0
DCUN1D1	0.108943089430894	0.0471544715447154	0.0543478260869565	0.0657142857142857	0.151702786377709	0.0836501901140684	0.0632911392405063	0.115789473684211	0.0735294117647059	0.647058823529412	0.0208333333333333	0.0512820512820513	0.0588235294117647	0.125
RP11-296I10.3	0.0032520325203252	0.0016260162601626	0	0.00285714285714286	0.00619195046439629	0.00380228136882129	0	0	0	0	0	0	0	0
USP8	0.138211382113821	0.165853658536585	0.130434782608696	0.168571428571429	0.157894736842105	0.197718631178707	0.0886075949367089	0.210526315789474	0.205882352941176	0.274509803921569	0.291666666666667	0.0769230769230769	0.352941176470588	0
BHMT	0.0032520325203252	0.0016260162601626	0	0	0	0.0114068441064639	0	0	0	0	0	0	0	0
TOP3B	0.00813008130081301	0.0032520325203252	0.00543478260869565	0.00857142857142857	0.0123839009287926	0.00760456273764259	0.0168776371308017	0	0.0147058823529412	0	0.0208333333333333	0.0512820512820513	0.0588235294117647	0
ANO4	0.00975609756097561	0.00975609756097561	0	0.00571428571428571	0.00928792569659443	0	0	0	0.0735294117647059	0	0	0	0	0
EMG1	0.0504065040650407	0.0487804878048781	0.0625	0.0485714285714286	0.0495356037151703	0.0342205323193916	0.0548523206751055	0	0.0735294117647059	0.0196078431372549	0.104166666666667	0.0512820512820513	0	0.125
PHF3	0.0813008130081301	0.128455284552846	0.0760869565217391	0.128571428571429	0.102167182662539	0.0760456273764259	0.135021097046413	0.0947368421052632	0.0882352941176471	0.0784313725490196	0.104166666666667	0.102564102564103	0.411764705882353	0
GAD1	0.0585365853658537	0.032520325203252	0.00271739130434783	0.0342857142857143	0.00619195046439629	0.0722433460076046	0.00843881856540084	0	0	0.0196078431372549	0.0208333333333333	0.0256410256410256	0	0
C11orf54	0.0585365853658537	0.0731707317073171	0.016304347826087	0.0514285714285714	0.0557275541795666	0.091254752851711	0.0337552742616034	0.0105263157894737	0.0147058823529412	0.0392156862745098	0	0.0512820512820513	0.117647058823529	0
IL7	0.0016260162601626	0.0032520325203252	0	0.00285714285714286	0.0123839009287926	0	0	0	0.0147058823529412	0	0	0	0	0
CTD-3092A11.2	0.016260162601626	0.0146341463414634	0.016304347826087	0.0142857142857143	0.0340557275541796	0.0114068441064639	0.00421940928270042	0	0.0147058823529412	0	0	0	0	0
HSH2D	0	0.0016260162601626	0.00543478260869565	0	0.00309597523219814	0.00380228136882129	0	0	0	0	0	0	0.0588235294117647	0
TXLNG	0.0487804878048781	0.0682926829268293	0.0217391304347826	0.0742857142857143	0.0835913312693498	0.0456273764258555	0.0590717299578059	0.0315789473684211	0.0294117647058823	0.0196078431372549	0.0416666666666667	0.205128205128205	0.0588235294117647	0
AP000688.14	0	0	0	0.00571428571428571	0	0.0114068441064639	0	0	0	0.0196078431372549	0	0	0	0
RP11-565F19.2	0.0032520325203252	0.0048780487804878	0.00543478260869565	0.00571428571428571	0.00309597523219814	0	0.00421940928270042	0.0210526315789474	0	0.0588235294117647	0	0	0	0
PSMC1P9	0.0032520325203252	0.0032520325203252	0	0.00285714285714286	0.00928792569659443	0.00760456273764259	0.00843881856540084	0.0105263157894737	0	0	0.0208333333333333	0	0	0
NREP	0.141463414634146	0.173983739837398	0.046195652173913	0.165714285714286	0.139318885448916	0.163498098859316	0.383966244725738	0.263157894736842	0.0441176470588235	0.156862745098039	1.375	0.102564102564103	0.411764705882353	0
RPS2P28	0.0178861788617886	0.0211382113821138	0.0407608695652174	0.0171428571428571	0.00928792569659443	0.0114068441064639	0.0168776371308017	0	0.0294117647058824	0.0588235294117647	0.0208333333333333	0	0	0
LINC00884	0.016260162601626	0.00650406504065041	0.00543478260869565	0.0142857142857143	0.00928792569659443	0.0152091254752852	0	0	0	0.0196078431372549	0.0208333333333333	0	0	0
DSCR3	0.0357723577235772	0.0260162601626016	0.0244565217391304	0.0171428571428571	0.0371517027863777	0.0304182509505703	0.0379746835443038	0.0210526315789474	0.0294117647058824	0	0.0208333333333333	0.0256410256410256	0.0588235294117647	0
LINC01088	0.032520325203252	0	0	0	0.00309597523219814	0	0	0	0	0.0196078431372549	0	0	0.0588235294117647	0
RP3-347M6.2	0.0130081300813008	0.0032520325203252	0.00543478260869565	0.00285714285714286	0.0464396284829721	0.00760456273764259	0.00421940928270042	0.0105263157894737	0	0.0196078431372549	0	0	0	0
DYRK1A	0.048780487804878	0.0276422764227642	0.0407608695652174	0.0314285714285714	0.086687306501548	0.0456273764258555	0.0843881856540084	0.0736842105263158	0	0.0784313725490196	0.0625	0	0	0
XIST	0.263414634146341	0.222764227642276	0.236413043478261	0.257142857142857	0.210526315789474	0.269961977186312	0.392405063291139	0.147368421052632	0.338235294117647	0.372549019607843	0.25	0.205128205128205	0.0588235294117647	0.125
U82670.9	0	0.0016260162601626	0.00271739130434783	0	0.00928792569659443	0	0.00421940928270042	0	0	0	0	0	0	0
CRIP2	0.12520325203252	0.139837398373984	0.0244565217391304	0.177142857142857	0.114551083591331	0.064638783269962	0.578059071729958	0.526315789473684	0.0882352941176471	0.176470588235294	0.354166666666667	0.0512820512820513	0.176470588235294	0
APOBEC3D	0.0032520325203252	0.0032520325203252	0	0.00285714285714286	0.00309597523219814	0.00380228136882129	0.029535864978903	0.0421052631578947	0	0.0392156862745098	0	0	0	0
RP11-380G5.3	0.0764227642276423	0.0780487804878049	0.0869565217391304	0.0828571428571429	0.0990712074303405	0.0836501901140684	0.0970464135021097	0.0631578947368421	0.0588235294117647	0.0784313725490196	0.104166666666667	0.102564102564103	0.117647058823529	0
CTAGE1	0	0.0016260162601626	0.00543478260869565	0	0.00309597523219814	0	0.00421940928270042	0	0	0	0	0	0	0
RP11-693J15.3	0	0	0.00271739130434783	0.00285714285714286	0.0123839009287926	0.00380228136882129	0	0	0	0	0	0	0	0
BIVM	0.0308943089430894	0.0357723577235772	0.00815217391304348	0.0457142857142857	0.021671826625387	0.0228136882129278	0.0337552742616034	0.0736842105263158	0.0147058823529412	0	0.0625	0	0.0588235294117647	0
RP11-72I8.1	0	0.0048780487804878	0.00271739130434783	0	0.00309597523219814	0	0.00421940928270042	0	0	0	0.0208333333333333	0	0	0
ALDH1L1-AS1	0.0032520325203252	0.0016260162601626	0	0	0	0.0152091254752852	0	0	0	0	0	0	0	0
POLR3F	0.0650406504065041	0.048780487804878	0.0298913043478261	0.0571428571428571	0.0804953560371517	0.0190114068441065	0.0126582278481013	0	0.0294117647058824	0.0588235294117647	0.0833333333333333	0.0512820512820513	0	0
RALGAPA2	0.0048780487804878	0.016260162601626	0.0353260869565217	0.0142857142857143	0.0278637770897833	0.00760456273764259	0.00843881856540084	0.0105263157894737	0.0147058823529412	0.0392156862745098	0	0.0512820512820513	0	0
SRPRB	0.0747967479674797	0.0845528455284553	0.0489130434782609	0.0857142857142857	0.0743034055727554	0.0798479087452472	0.0632911392405063	0.0631578947368421	0	0.0588235294117647	0.0833333333333333	0.179487179487179	0.0588235294117647	0
FGGY	0.0926829268292683	0.0146341463414634	0.0108695652173913	0.0142857142857143	0.00619195046439629	0.0342205323193916	0.0126582278481013	0	0.0588235294117647	0.0196078431372549	0	0.0256410256410256	0	0
CTDSP2	0.0650406504065041	0.0585365853658537	0.0326086956521739	0.0514285714285714	0.0464396284829721	0.0304182509505703	0.160337552742616	0.0947368421052632	0.147058823529412	0.0392156862745098	0.0416666666666667	0.0769230769230769	0.176470588235294	0
