"p_val" "avg_logFC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"HLA-DRB1.6" 3.45723777510986e-70 -0.414745234631809 0.354 0.444 6.91447555021972e-67 "7" "HLA-DRB1"
"UCHL1.1" 8.08963493169601e-70 0.3885723438968 0.788 0.7 1.6179269863392e-66 "7" "UCHL1"
"TUBB2B.2" 1.10612779569614e-69 0.352539217277268 0.872 0.742 2.21225559139229e-66 "7" "TUBB2B"
"RGS1.5" 9.72119741299598e-69 -0.323908076390241 0.338 0.402 1.9442394825992e-65 "7" "RGS1"
"MT1X.6" 1.04967244318896e-67 -0.904851318428955 0.996 0.902 2.09934488637792e-64 "7" "MT1X"
"HLA-C.1" 3.21312320693757e-64 -0.382990215487307 0.997 0.932 6.42624641387513e-61 "7" "HLA-C"
"HLA-DPA1.1" 5.23724224871635e-62 -0.263868122098653 0.37 0.466 1.04744844974327e-58 "7" "HLA-DPA1"
"FOS.4" 1.93733177921219e-61 -0.778393796396724 0.96 0.882 3.87466355842439e-58 "7" "FOS"
"CLU.5" 3.62206057744329e-61 -0.873115832949873 0.996 0.921 7.24412115488657e-58 "7" "CLU"
"ELAVL4" 4.707871074633e-59 0.447767474851207 0.649 0.421 9.41574214926601e-56 "7" "ELAVL4"
"PTPRZ1.2" 7.24213017319318e-59 -0.433492558944831 0.961 0.875 1.44842603463864e-55 "7" "PTPRZ1"
"DUSP1.7" 2.97529823884527e-57 -0.435473325112775 0.464 0.538 5.95059647769054e-54 "7" "DUSP1"
"RAMP1.2" 7.50066353320202e-57 -0.316848157468123 0.997 0.847 1.5001327066404e-53 "7" "RAMP1"
"IFI6.3" 1.0381383268657e-55 -0.380576340908554 0.992 0.883 2.0762766537314e-52 "7" "IFI6"
"TAGLN3" 4.95730686705939e-55 0.271287678342465 0.642 0.444 9.91461373411877e-52 "7" "TAGLN3"
"IGFBP7.7" 6.41416486550155e-55 -0.973799946480484 0.828 0.727 1.28283297310031e-51 "7" "IGFBP7"
"SGK1.4" 3.56416627779528e-53 -0.304604671522461 0.346 0.413 7.12833255559055e-50 "7" "SGK1"
"TIMP1.2" 6.66043118607543e-51 -0.37682211657797 0.996 0.868 1.33208623721509e-47 "7" "TIMP1"
"AQP4.5" 6.06425960099298e-50 -0.442358141986319 0.92 0.773 1.2128519201986e-46 "7" "AQP4"
"HSPA1A.5" 1.22724735104255e-48 -0.633148596579512 0.849 0.844 2.4544947020851e-45 "7" "HSPA1A"
"CCND2.3" 1.43066488932454e-47 0.322174931531896 0.828 0.68 2.86132977864908e-44 "7" "CCND2"
"HLA-A.2" 2.66182724986887e-44 -0.389714814305068 0.999 0.956 5.32365449973773e-41 "7" "HLA-A"
"SPARC.5" 1.02899364787572e-43 -0.962700944035016 0.996 0.908 2.05798729575145e-40 "7" "SPARC"
"CKB.2" 1.43522937297602e-42 -0.397712873864514 0.848 0.89 2.87045874595204e-39 "7" "CKB"
"TIMP3.1" 5.71005746277849e-37 -0.273761626189503 0.746 0.667 1.1420114925557e-33 "7" "TIMP3"
"SLC1A3.1" 4.79352004915402e-36 -0.303407465139956 0.952 0.782 9.58704009830803e-33 "7" "SLC1A3"
"HMGB1.5" 4.46008257625018e-32 -0.347252703591451 0.739 0.806 8.92016515250037e-29 "7" "HMGB1"
"NCAM1" 4.82950570274624e-30 0.302104922922356 0.686 0.565 9.65901140549249e-27 "7" "NCAM1"
"SRGN.6" 2.44952211185836e-29 -0.322087848244947 0.738 0.411 4.89904422371671e-26 "7" "SRGN"
"TCF4.1" 5.9861943375514e-29 0.3434633214952 0.719 0.624 1.19723886751028e-25 "7" "TCF4"
"MAP1B.1" 3.03099945807677e-28 0.282916883713668 0.706 0.597 6.06199891615354e-25 "7" "MAP1B"
"HSPA1B.4" 4.25807088295488e-28 -0.508750088420646 0.81 0.783 8.51614176590976e-25 "7" "HSPA1B"
"ATP1B2.5" 1.4442921769037e-25 -0.365602405715338 0.998 0.882 2.8885843538074e-22 "7" "ATP1B2"
"ZFP36.6" 3.18608179253435e-25 -0.313557686321584 0.952 0.583 6.37216358506869e-22 "7" "ZFP36"
"SPP1.6" 3.6164491045523e-24 -0.682185237768226 0.482 0.473 7.2328982091046e-21 "7" "SPP1"
"TSC22D4.2" 5.25416427898578e-23 -0.334877930774573 0.998 0.915 1.05083285579716e-19 "7" "TSC22D4"
"VIM.3" 7.26184282005902e-23 -0.344238823394127 0.999 0.944 1.4523685640118e-19 "7" "VIM"
"PON2.2" 1.31948964010046e-22 -0.27902013155618 0.995 0.869 2.63897928020093e-19 "7" "PON2"
"MT1XP1.2" 3.17158672324544e-20 -0.312293192268017 0.995 0.814 6.34317344649088e-17 "7" "MT1XP1"
"SAT1.6" 8.57805567723282e-20 -0.395897131763044 0.937 0.564 1.71561113544656e-16 "7" "SAT1"
"NREP" 2.04809528433982e-19 0.334588150216832 0.617 0.476 4.09619056867965e-16 "7" "NREP"
"IFITM3.3" 4.22889931105512e-19 -0.256057801710649 0.998 0.876 8.45779862211025e-16 "7" "IFITM3"
"GFAP.7" 5.61710624032149e-18 -1.05248890315091 0.95 0.707 1.1234212480643e-14 "7" "GFAP"
"HSPB1.1" 2.01796872253727e-16 -0.271221071510218 0.994 0.895 4.03593744507454e-13 "7" "HSPB1"
"CD24" 1.60191301681644e-15 0.331901710671172 0.566 0.237 3.20382603363288e-12 "7" "CD24"
"TTYH1.2" 6.02069052117745e-15 -0.286399888318112 0.959 0.779 1.20413810423549e-11 "7" "TTYH1"
"LAPTM5.4" 8.10248883158974e-15 -0.272941976220747 0.736 0.448 1.62049776631795e-11 "7" "LAPTM5"
"EGR1.2" 1.41598571658472e-14 -0.481305606795773 0.975 0.809 2.83197143316944e-11 "7" "EGR1"
"MT-CO1.4" 2.45557586998295e-14 -0.25484954308055 0.997 0.867 4.91115173996591e-11 "7" "MT-CO1"
"COL4A1.6" 4.06646946494224e-13 -0.363898478484395 0.757 0.647 8.13293892988449e-10 "7" "COL4A1"
"STMN4" 6.62264714605712e-13 0.370576367098097 0.565 0.327 1.32452942921142e-09 "7" "STMN4"
"HMGN2.7" 7.31292301363408e-12 -0.254872865995376 0.758 0.762 1.46258460272682e-08 "7" "HMGN2"
"TUBA1B.7" 8.75996378089285e-11 -0.547868370531105 0.836 0.819 1.75199275617857e-07 "7" "TUBA1B"
"CD74.6" 2.9045941612819e-10 -0.848825292139831 0.598 0.489 5.8091883225638e-07 "7" "CD74"
"MT-RNR2.5" 3.23983054053638e-09 -0.428200605867621 0.998 0.905 6.47966108107276e-06 "7" "MT-RNR2"
"CD9.1" 4.00304441722978e-09 -0.272978934889006 0.987 0.803 8.00608883445956e-06 "7" "CD9"
"ZFP36L2.5" 1.07206107041805e-08 -0.413417645021078 0.992 0.769 2.14412214083611e-05 "7" "ZFP36L2"
"ITM2C.5" 3.32767064791025e-08 -0.306272235741672 0.801 0.689 6.65534129582051e-05 "7" "ITM2C"
"SOX11" 1.86714198947937e-07 0.255885811347765 0.582 0.457 0.000373428397895874 "7" "SOX11"
"CTSB.5" 4.53145741323022e-05 -0.326194462546499 0.807 0.64 0.0906291482646043 "7" "CTSB"
"JUNB.6" 0.000424811865451685 -0.356553960431314 0.841 0.583 0.84962373090337 "7" "JUNB"
"BCAN.7" 0.000706412990578238 -0.396040317488667 0.933 0.775 1 "7" "BCAN"
"FTL.5" 0.00085020642577944 -0.374028660100942 0.976 0.901 1 "7" "FTL"
"MEG3" 0.00131861899210989 0.454291459032922 0.509 0.232 1 "7" "MEG3"
"A2M.7" 0.00202181352674736 -0.569360579730834 0.74 0.57 1 "7" "A2M"
"NMB.4" 0.00549316503815607 -0.312230027924918 0.997 0.824 1 "7" "NMB"
"ERMN" 1.06428274760094e-231 0.351450587419129 0.856 0.374 2.12856549520189e-228 "8" "ERMN"
"PPP1R14A" 2.14900753486192e-228 0.431709696973675 0.9 0.556 4.29801506972385e-225 "8" "PPP1R14A"
"CYBA.2" 1.27569667317948e-200 -0.296332298396397 0.093 0.466 2.55139334635896e-197 "8" "CYBA"
"ATF3" 6.37913280343319e-190 0.352163383188484 0.943 0.454 1.27582656068664e-186 "8" "ATF3"
"RGS1.6" 3.86844196343133e-181 -0.33685626149744 0.102 0.407 7.73688392686265e-178 "8" "RGS1"
"MBP" 7.12175853752429e-173 0.580860075324738 0.819 0.326 1.42435170750486e-169 "8" "MBP"
"AIF1L" 1.41739078690321e-119 0.396414770953818 0.816 0.425 2.83478157380641e-116 "8" "AIF1L"
"TF" 4.45000421696604e-115 0.363396721068105 0.746 0.257 8.90000843393208e-112 "8" "TF"
"CEBPD.4" 1.55381003722536e-108 -0.446598498097547 0.54 0.741 3.10762007445072e-105 "8" "CEBPD"
"FCGBP.7" 1.08197234925036e-90 -0.457161668578516 0.176 0.401 2.16394469850072e-87 "8" "FCGBP"
"PTGDS" 2.61779766713124e-89 0.5398416648815 0.73 0.376 5.23559533426247e-86 "8" "PTGDS"
"MDK.1" 8.08941180118253e-72 -0.317604685943603 0.765 0.843 1.61788236023651e-68 "8" "MDK"
"NDRG2.1" 2.28686225928622e-71 0.281974253113514 0.848 0.486 4.57372451857243e-68 "8" "NDRG2"
"HLA-DPA1.2" 1.16591938184432e-68 -0.272750946580621 0.306 0.466 2.33183876368863e-65 "8" "HLA-DPA1"
"CPE.4" 1.15118463698405e-67 -0.565580640917311 0.884 0.881 2.3023692739681e-64 "8" "CPE"
"HLA-DRA.8" 5.63524630133233e-63 -0.633432588717515 0.275 0.48 1.12704926026647e-59 "8" "HLA-DRA"
"C3.7" 1.50115159783604e-62 -0.339848566336408 0.173 0.365 3.00230319567208e-59 "8" "C3"
"CST3.5" 1.50832558061518e-62 -0.663405946721579 0.945 0.948 3.01665116123037e-59 "8" "CST3"
"CERCAM" 2.7035568721178e-61 0.304729116357989 0.675 0.378 5.40711374423559e-58 "8" "CERCAM"
"CLU.6" 2.27853476996696e-58 -0.982357585713101 0.909 0.924 4.55706953993392e-55 "8" "CLU"
"SOX8" 7.83459525733303e-58 0.498527087008548 0.695 0.462 1.56691905146661e-54 "8" "SOX8"
"MT1X.7" 2.07010615444976e-57 -0.908972888751661 0.939 0.905 4.14021230889952e-54 "8" "MT1X"
"A2M.8" 3.90754115346376e-57 -0.605845087797195 0.381 0.583 7.81508230692752e-54 "8" "A2M"
"BCAN.8" 3.55553967761165e-56 0.364553994627988 0.94 0.778 7.1110793552233e-53 "8" "BCAN"
"CTSB.6" 3.38230722616575e-53 -0.413347247510552 0.491 0.652 6.7646144523315e-50 "8" "CTSB"
"PLP1" 3.79317853529366e-53 0.596086455831404 0.678 0.339 7.58635707058732e-50 "8" "PLP1"
"MT1XP1.3" 1.51612848357746e-52 -0.371207737285897 0.896 0.82 3.03225696715493e-49 "8" "MT1XP1"
"RHOB.4" 3.06812022250858e-51 -0.331137398059502 0.465 0.688 6.13624044501717e-48 "8" "RHOB"
"C1QB.6" 4.94559358783316e-51 -0.458421493169953 0.228 0.368 9.89118717566632e-48 "8" "C1QB"
"APP.1" 3.84578776830649e-48 -0.315654827478625 0.678 0.829 7.69157553661299e-45 "8" "APP"
"HLA-B.4" 7.70470801138138e-47 -0.495185921533882 0.976 0.968 1.54094160227628e-43 "8" "HLA-B"
"MT3.5" 6.0231184248722e-45 -0.609609324149364 0.994 0.981 1.20462368497444e-41 "8" "MT3"
"VIM.4" 1.08056861733848e-44 -0.440373473534722 0.984 0.945 2.16113723467695e-41 "8" "VIM"
"TMSB4X.2" 2.09453132048057e-43 -0.485520091858334 0.983 0.989 4.18906264096115e-40 "8" "TMSB4X"
"GLUL.2" 4.48106340124719e-41 0.30536182643595 0.922 0.681 8.96212680249439e-38 "8" "GLUL"
"HMGB2.6" 2.84333974445756e-40 -0.331734740095665 0.507 0.642 5.68667948891513e-37 "8" "HMGB2"
"HLA-DRB1.7" 3.9872467105923e-33 -0.384474718277208 0.334 0.443 7.97449342118461e-30 "8" "HLA-DRB1"
"CNP" 5.49737856406197e-33 0.300978243568423 0.749 0.712 1.09947571281239e-29 "8" "CNP"
"LGALS1.4" 7.74799179738363e-33 -0.346000226129439 0.531 0.633 1.54959835947673e-29 "8" "LGALS1"
"SPARCL1.4" 6.8269920708493e-32 -0.428722352514528 0.969 0.872 1.36539841416986e-28 "8" "SPARCL1"
"IFI6.4" 1.77185573528551e-31 -0.46183428438462 0.859 0.889 3.54371147057103e-28 "8" "IFI6"
"TMSB10.6" 3.49195349412339e-31 -0.578147775246082 0.958 0.97 6.98390698824677e-28 "8" "TMSB10"
"ZFP36L2.6" 5.72186657003503e-31 -0.397113421934139 0.818 0.778 1.14437331400701e-27 "8" "ZFP36L2"
"MT2A.5" 4.794695312407e-30 -0.761328456410081 0.986 0.984 9.58939062481401e-27 "8" "MT2A"
"PTN.4" 5.03782830898695e-30 -0.426995864492151 0.983 0.977 1.00756566179739e-26 "8" "PTN"
"C1orf61.4" 4.0958352676042e-29 -0.487638516927858 0.824 0.91 8.1916705352084e-26 "8" "C1orf61"
"TUBA1B.8" 1.13927175400449e-28 -0.754300017112718 0.754 0.822 2.27854350800898e-25 "8" "TUBA1B"
"SPARC.6" 6.02570218249424e-27 -0.8724235029932 0.907 0.912 1.20514043649885e-23 "8" "SPARC"
"HSPB1.2" 4.75271608351641e-26 -0.414347494939253 0.967 0.898 9.50543216703282e-23 "8" "HSPB1"
"TUBB.5" 5.31573343164964e-26 -0.33820495246052 0.516 0.634 1.06314668632993e-22 "8" "TUBB"
"DCN.1" 1.03355820073045e-25 -0.286138673671826 0.959 0.867 2.0671164014609e-22 "8" "DCN"
"SOX4.1" 2.14189924009903e-25 0.303078494429553 0.677 0.433 4.28379848019806e-22 "8" "SOX4"
"CHI3L1.8" 2.44338529349738e-25 -0.663691686895943 0.776 0.698 4.88677058699476e-22 "8" "CHI3L1"
"SRGN.7" 9.61524521854429e-25 -0.279133892578584 0.738 0.418 1.92304904370886e-21 "8" "SRGN"
"MT1G.7" 1.26967996750092e-22 -0.471277066871217 0.918 0.797 2.53935993500185e-19 "8" "MT1G"
"SCD5.1" 2.21498811256179e-21 0.370867538943523 0.765 0.663 4.42997622512359e-18 "8" "SCD5"
"S100A6.4" 6.35085150472635e-21 -0.395685243553341 0.867 0.865 1.27017030094527e-17 "8" "S100A6"
"IFITM3.4" 1.01267501431501e-19 -0.407490952081914 0.954 0.879 2.02535002863003e-16 "8" "IFITM3"
"HMGN2.8" 4.44875487108605e-19 -0.384065554998869 0.752 0.762 8.89750974217211e-16 "8" "HMGN2"
"H2AFZ.6" 1.33717470629278e-18 -0.310012641670374 0.575 0.662 2.67434941258556e-15 "8" "H2AFZ"
"MT2P1.3" 1.92333234038023e-18 -0.372691102005217 0.959 0.87 3.84666468076046e-15 "8" "MT2P1"
"TIMP1.3" 1.97266765595227e-18 -0.302508474730189 0.962 0.872 3.94533531190453e-15 "8" "TIMP1"
"LAPTM5.5" 4.12498660525928e-18 -0.26655196797974 0.425 0.463 8.24997321051855e-15 "8" "LAPTM5"
"HSPA1B.5" 4.8483539728661e-18 -0.292800944470242 0.714 0.787 9.69670794573221e-15 "8" "HSPA1B"
"SLC1A3.2" 2.05072753418199e-17 -0.251300056256961 0.852 0.788 4.10145506836398e-14 "8" "SLC1A3"
"COL4A1.7" 2.53702533587256e-17 -0.301077953890069 0.909 0.645 5.07405067174511e-14 "8" "COL4A1"
"HSP90AA1" 2.08179460259099e-16 -0.32769130221536 0.859 0.858 4.16358920518198e-13 "8" "HSP90AA1"
"DUSP1.8" 4.84233479453933e-16 -0.397914887169101 0.496 0.535 9.68466958907866e-13 "8" "DUSP1"
"STMN1.7" 7.47794783933479e-16 -0.275845299775659 0.611 0.701 1.49558956786696e-12 "8" "STMN1"
"IGFBP5.4" 2.29251141275515e-15 -0.274753248046074 0.44 0.518 4.5850228255103e-12 "8" "IGFBP5"
"CDKN1C" 5.23551526237767e-14 0.275661496230337 0.565 0.377 1.04710305247553e-10 "8" "CDKN1C"
"CNN3.2" 1.40799556899313e-12 -0.26051501665092 0.874 0.806 2.81599113798626e-09 "8" "CNN3"
"OLIG1.3" 2.43307238000155e-11 0.271490425094467 0.739 0.724 4.8661447600031e-08 "8" "OLIG1"
"ITM2C.6" 9.28058655309957e-11 -0.287503385956208 0.681 0.695 1.85611731061991e-07 "8" "ITM2C"
"APOE.7" 2.27630803603057e-10 -1.33966366738623 0.967 0.883 4.55261607206115e-07 "8" "APOE"
"APOC1.5" 1.0768116326018e-09 -0.301245431743375 0.402 0.382 2.1536232652036e-06 "8" "APOC1"
"RGS5.6" 2.35626966697208e-09 -0.290901757635648 0.837 0.691 4.71253933394416e-06 "8" "RGS5"
"HLA-A.3" 3.40374155897299e-09 -0.282420748161661 0.967 0.958 6.80748311794599e-06 "8" "HLA-A"
"DBI.8" 4.92989696088393e-09 -0.449826167538483 0.992 0.966 9.85979392176786e-06 "8" "DBI"
"AQP4.6" 4.36160025031009e-08 -0.356578994314038 0.854 0.778 8.72320050062019e-05 "8" "AQP4"
"GFAP.8" 7.91137028480618e-08 -0.983292268965256 0.947 0.712 0.000158227405696124 "8" "GFAP"
"ATP1B2.6" 1.42154128932276e-06 -0.298161635302474 0.969 0.885 0.00284308257864551 "8" "ATP1B2"
"FABP7.4" 1.83616922716534e-06 -0.281929701798806 0.961 0.882 0.00367233845433068 "8" "FABP7"
"TUBB4A" 2.39274142547701e-06 0.273253566380046 0.526 0.258 0.00478548285095402 "8" "TUBB4A"
"FN1.6" 4.53895681078851e-06 -0.463697835205359 0.4 0.416 0.00907791362157701 "8" "FN1"
"SAT1.7" 0.000148971157850519 -0.302100232268774 0.794 0.575 0.297942315701038 "8" "SAT1"
"CLDN5.3" 1.0410369634544e-307 2.45961099946419 0.982 0.521 2.08207392690881e-304 "9" "CLDN5"
"IGFBP7.8" 9.25979474418845e-301 3.04720643134439 0.994 0.726 1.85195894883769e-297 "9" "IGFBP7"
"A2M.9" 2.56042585866147e-285 2.68698035801569 0.98 0.569 5.12085171732293e-282 "9" "A2M"
"HSPG2" 1.55949762488268e-281 1.46283416570116 0.956 0.625 3.11899524976536e-278 "9" "HSPG2"
"ITM2A" 2.40023894871479e-275 2.03118511941823 0.95 0.456 4.80047789742959e-272 "9" "ITM2A"
"COL4A1.8" 3.35335400472993e-271 1.89908426339034 0.964 0.646 6.70670800945987e-268 "9" "COL4A1"
"TMSB10.7" 3.46975534520554e-271 1.7037141727151 0.998 0.969 6.93951069041109e-268 "9" "TMSB10"
"SPARC.7" 5.09906095658666e-265 2.48067540901928 1 0.91 1.01981219131733e-261 "9" "SPARC"
"APOLD1" 2.74442675738736e-254 1.80501501227098 0.935 0.553 5.48885351477472e-251 "9" "APOLD1"
"COL4A2" 6.57683832043637e-253 1.5883188855159 0.949 0.617 1.31536766408727e-249 "9" "COL4A2"
"CD34" 1.97018117067049e-250 0.813322951651483 0.893 0.404 3.94036234134097e-247 "9" "CD34"
"MCAM" 3.82148785889706e-245 1.00372432265997 0.921 0.426 7.64297571779411e-242 "9" "MCAM"
"VWF" 1.46638536671743e-241 1.48530543023299 0.907 0.513 2.93277073343485e-238 "9" "VWF"
"CA2" 2.12006998999899e-235 1.79035982385625 0.925 0.599 4.24013997999798e-232 "9" "CA2"
"BCL6B" 2.24270281952637e-229 0.798094899715188 0.885 0.57 4.48540563905274e-226 "9" "BCL6B"
"PLXND1.1" 3.01070134602364e-223 0.871434199400946 0.903 0.531 6.02140269204728e-220 "9" "PLXND1"
"NOX4" 1.10426192644302e-220 0.455827973797875 0.85 0.459 2.20852385288604e-217 "9" "NOX4"
"APCDD1" 3.01926153276358e-219 0.978201811630456 0.899 0.534 6.03852306552716e-216 "9" "APCDD1"
"LAMB1" 1.4357670126255e-215 0.639156657755785 0.861 0.442 2.871534025251e-212 "9" "LAMB1"
"GJA1" 7.96116674692616e-212 0.76979643467501 0.877 0.332 1.59223334938523e-208 "9" "GJA1"
"SLC38A5" 6.56573223832947e-211 1.35308249702823 0.871 0.434 1.31314644766589e-207 "9" "SLC38A5"
"INSR" 1.38072351637673e-210 1.09483374953703 0.881 0.393 2.76144703275346e-207 "9" "INSR"
"PTN.5" 2.20008570793746e-210 -1.45387246365207 0.788 0.981 4.40017141587491e-207 "9" "PTN"
"CDH5" 4.78178034341487e-209 0.670064178173943 0.853 0.497 9.56356068682973e-206 "9" "CDH5"
"ADGRL4" 7.24239733447029e-206 1.24645753860425 0.881 0.592 1.44847946689406e-202 "9" "ADGRL4"
"COL18A1" 4.78716656287879e-205 0.467448728583094 0.822 0.341 9.57433312575758e-202 "9" "COL18A1"
"PECAM1" 5.67309632201516e-205 1.13513032844291 0.881 0.53 1.13461926440303e-201 "9" "PECAM1"
"ADGRL2" 6.06849076108207e-201 0.577408942143533 0.82 0.332 1.21369815221641e-197 "9" "ADGRL2"
"LAMC1" 2.82154806591454e-199 0.738350107898471 0.881 0.505 5.64309613182908e-196 "9" "LAMC1"
"ESAM" 5.68540265918202e-199 1.43969618208015 0.879 0.509 1.1370805318364e-195 "9" "ESAM"
"IGFBP3" 1.23702166545729e-198 1.17720117242257 0.855 0.337 2.47404333091458e-195 "9" "IGFBP3"
"MT3.6" 3.71606325149552e-198 -1.51904576394723 0.869 0.983 7.43212650299103e-195 "9" "MT3"
"CHST1" 9.07511683839568e-197 0.275187755262224 0.804 0.405 1.81502336767914e-193 "9" "CHST1"
"MFSD2A" 1.77581285911366e-196 1.23436125006895 0.865 0.43 3.55162571822731e-193 "9" "MFSD2A"
"BGN" 2.49224804170152e-196 0.726089048231242 0.859 0.451 4.98449608340304e-193 "9" "BGN"
"EGFR.3" 1.22507651055993e-195 -1.14737084611268 0.772 0.947 2.45015302111985e-192 "9" "EGFR"
"IFI27" 2.7947550595865e-195 1.24333503646344 0.853 0.316 5.589510119173e-192 "9" "IFI27"
"UNC5B" 1.88955908239905e-192 0.661271800167934 0.861 0.567 3.77911816479809e-189 "9" "UNC5B"
"MMRN1" 1.03200548310322e-189 0.350499269778682 0.814 0.502 2.06401096620644e-186 "9" "MMRN1"
"PCAT19" 1.41141533346963e-188 0.906523416737037 0.842 0.496 2.82283066693926e-185 "9" "PCAT19"
"ESM1" 6.57655421874584e-185 0.903253412258666 0.83 0.585 1.31531084374917e-181 "9" "ESM1"
"TSC22D4.3" 7.96990299998947e-185 -0.844429960698054 0.683 0.924 1.59398059999789e-181 "9" "TSC22D4"
"FLT1" 1.21698526054139e-182 1.07377799708373 0.826 0.381 2.43397052108278e-179 "9" "FLT1"
"DBIP1.4" 1.5705088398178e-181 -0.626168852966904 0.374 0.858 3.1410176796356e-178 "9" "DBIP1"
"MYO1B" 1.59304543943366e-181 0.625281817543637 0.848 0.53 3.18609087886732e-178 "9" "MYO1B"
"IGFBP4" 1.06404693135399e-180 0.470198602313588 0.85 0.562 2.12809386270798e-177 "9" "IGFBP4"
"RGCC.1" 3.33077738497833e-180 1.30238015034691 0.879 0.398 6.66155476995666e-177 "9" "RGCC"
"PODXL" 1.66034080580215e-176 0.865004179199394 0.846 0.521 3.32068161160431e-173 "9" "PODXL"
"DBI.9" 3.58429663157029e-175 -1.62893496779877 0.85 0.969 7.16859326314059e-172 "9" "DBI"
"CXCR4.1" 4.27502772361502e-175 0.488906390103233 0.844 0.461 8.55005544723004e-172 "9" "CXCR4"
"CLU.7" 5.24060389362473e-173 -1.45893398540061 0.509 0.933 1.04812077872495e-169 "9" "CLU"
"FSTL1" 6.28688136264085e-173 0.700077277803294 0.867 0.543 1.25737627252817e-169 "9" "FSTL1"
"EGFL7" 1.05877853677223e-172 0.873890660485498 0.812 0.354 2.11755707354446e-169 "9" "EGFL7"
"ATP1B2.7" 1.1993307178311e-172 -0.719383434749849 0.709 0.892 2.3986614356622e-169 "9" "ATP1B2"
"PGF" 4.15671639093147e-171 0.326109588372724 0.784 0.44 8.31343278186295e-168 "9" "PGF"
"CLEC14A" 1.39194566572394e-168 0.540390459178809 0.808 0.553 2.78389133144787e-165 "9" "CLEC14A"
"ETS1" 1.53785575436597e-168 0.554561384014594 0.822 0.422 3.07571150873194e-165 "9" "ETS1"
"FN1.7" 6.51875313036373e-168 0.865624271753857 0.863 0.406 1.30375062607275e-164 "9" "FN1"
"JUP" 5.07964002196662e-165 0.332790406391662 0.768 0.361 1.01592800439332e-161 "9" "JUP"
"ACVRL1" 7.53994363324243e-165 0.495460352834212 0.784 0.427 1.50798872664849e-161 "9" "ACVRL1"
"ITGB1" 1.01134149383923e-164 1.07350116931919 0.871 0.524 2.02268298767845e-161 "9" "ITGB1"
"EPAS1" 2.93300544273406e-164 1.15476728172827 0.863 0.657 5.86601088546811e-161 "9" "EPAS1"
"CTGF" 4.34285044483214e-163 1.46605343635102 0.822 0.374 8.68570088966428e-160 "9" "CTGF"
"FABP7.5" 4.8358425455237e-162 -0.770877639509982 0.665 0.889 9.67168509104741e-159 "9" "FABP7"
"LAMA4" 6.01227691971173e-161 0.65230077808571 0.861 0.674 1.20245538394234e-157 "9" "LAMA4"
"CX3CL1" 1.05234282457763e-159 0.37076884957657 0.81 0.523 2.10468564915525e-156 "9" "CX3CL1"
"TUSC3" 2.87797119304519e-155 0.282824589323498 0.76 0.333 5.75594238609037e-152 "9" "TUSC3"
"MLC1.2" 1.51874995392005e-152 -0.394876849645903 0.497 0.843 3.03749990784009e-149 "9" "MLC1"
"NREP.1" 8.12658160324994e-152 0.636358581860359 0.897 0.473 1.62531632064999e-148 "9" "NREP"
"ABCG2" 1.41513107881389e-151 0.989745331512272 0.82 0.594 2.83026215762778e-148 "9" "ABCG2"
"NID1" 1.15578981299484e-148 0.515283769494263 0.806 0.548 2.31157962598967e-145 "9" "NID1"
"GNG11" 1.84491037455806e-148 1.05876549985563 0.867 0.772 3.68982074911612e-145 "9" "GNG11"
"VWA1" 3.2029298343828e-148 0.687163561225818 0.838 0.634 6.4058596687656e-145 "9" "VWA1"
"C1orf54" 4.68345391716873e-148 0.92025795736609 0.842 0.655 9.36690783433746e-145 "9" "C1orf54"
"PALD1" 8.10422674900816e-148 0.423601385252214 0.782 0.444 1.62084534980163e-144 "9" "PALD1"
"CD93" 1.45226597351686e-147 0.624109444735864 0.784 0.414 2.90453194703372e-144 "9" "CD93"
"SPRY1" 1.88935359999644e-147 0.642556999616038 0.846 0.602 3.77870719999288e-144 "9" "SPRY1"
"CKB.3" 3.86219107315921e-147 -1.04076750381207 0.55 0.895 7.72438214631843e-144 "9" "CKB"
"SLC2A1" 1.56056429053964e-145 0.977432315410922 0.796 0.418 3.12112858107927e-142 "9" "SLC2A1"
"KDR" 1.08677500758799e-144 0.582365170398776 0.772 0.461 2.17355001517598e-141 "9" "KDR"
"ACE" 2.34558227682352e-141 0.536515849917091 0.768 0.403 4.69116455364704e-138 "9" "ACE"
"RAMP1.3" 3.46832301475199e-141 -0.526361552596658 0.677 0.857 6.93664602950397e-138 "9" "RAMP1"
"EFNB2" 5.5162945149817e-141 0.357051229061029 0.804 0.522 1.10325890299634e-137 "9" "EFNB2"
"ANGPT2" 6.6504860440863e-141 1.07814776178791 0.81 0.608 1.33009720881726e-137 "9" "ANGPT2"
"MT-CO1.5" 4.23896430294977e-140 -0.846919874675778 0.59 0.879 8.47792860589954e-137 "9" "MT-CO1"
"C1orf61.5" 1.21777909230884e-136 -1.12490251781073 0.699 0.913 2.43555818461768e-133 "9" "C1orf61"
"VIM.5" 3.70365941507834e-136 0.960085596205102 0.996 0.945 7.40731883015668e-133 "9" "VIM"
"HES4" 4.38063232371981e-135 0.285588815656948 0.828 0.583 8.76126464743963e-132 "9" "HES4"
"DLL4" 5.32598265950219e-134 0.350558363457278 0.774 0.617 1.06519653190044e-130 "9" "DLL4"
"CDH2" 9.68438503936131e-134 0.513789519093359 0.879 0.585 1.93687700787226e-130 "9" "CDH2"
